<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.06.06	16:10:00	1.07224	1.07231	1.07135	1.07142	413	0	0
2022.06.06	16:20:00	1.07143	1.07151	1.07089	1.07108	505	0	0
2022.06.06	16:30:00	1.07108	1.07135	1.07087	1.07109	885	0	0
2022.06.06	16:40:00	1.07112	1.07128	1.07056	1.07097	772	0	0
2022.06.06	16:50:00	1.07097	1.07152	1.07091	1.07141	839	0	0
2022.06.06	17:00:00	1.07140	1.07207	1.07125	1.07175	920	0	0
2022.06.06	17:10:00	1.07175	1.07185	1.07058	1.07065	908	0	0
2022.06.06	17:20:00	1.07065	1.07065	1.07009	1.07035	1052	0	0
2022.06.06	17:30:00	1.07035	1.07049	1.06932	1.06973	1082	0	0
2022.06.06	17:40:00	1.06973	1.07128	1.06916	1.07115	1297	0	0
2022.06.06	17:50:00	1.07115	1.07240	1.07112	1.07176	1503	0	0
2022.06.06	18:00:00	1.07178	1.07213	1.07094	1.07098	1278	0	0
2022.06.06	18:10:00	1.07100	1.07102	1.06990	1.06995	1408	0	0
2022.06.06	18:20:00	1.06994	1.07011	1.06841	1.06856	1135	0	0
2022.06.06	18:30:00	1.06856	1.06920	1.06851	1.06880	944	0	0
2022.06.06	18:40:00	1.06880	1.06977	1.06869	1.06951	822	0	0
2022.06.06	18:50:00	1.06950	1.07008	1.06944	1.06972	709	0	0
2022.06.06	19:00:00	1.06971	1.06987	1.06945	1.06985	715	0	0
2022.06.06	19:10:00	1.06985	1.07021	1.06934	1.06934	664	0	0
2022.06.06	19:20:00	1.06934	1.06961	1.06914	1.06915	633	0	0
2022.06.06	19:30:00	1.06915	1.06945	1.06899	1.06943	465	0	0
2022.06.06	19:40:00	1.06943	1.06978	1.06928	1.06967	370	0	0
2022.06.06	19:50:00	1.06967	1.07014	1.06957	1.07008	400	0	0
2022.06.06	20:00:00	1.07007	1.07007	1.06955	1.06968	519	0	0
2022.06.06	20:10:00	1.06968	1.07001	1.06947	1.06985	296	0	0
2022.06.06	20:20:00	1.06985	1.06988	1.06961	1.06982	314	0	0
2022.06.06	20:30:00	1.06980	1.07034	1.06969	1.07023	279	0	0
2022.06.06	20:40:00	1.07023	1.07023	1.06982	1.06992	262	0	0
2022.06.06	20:50:00	1.06992	1.07002	1.06962	1.06987	370	0	0
2022.06.06	21:00:00	1.06987	1.07000	1.06947	1.06956	401	0	0
2022.06.06	21:10:00	1.06955	1.06974	1.06940	1.06971	407	0	0
2022.06.06	21:20:00	1.06970	1.06970	1.06903	1.06924	671	0	0
2022.06.06	21:30:00	1.06924	1.06927	1.06904	1.06916	454	0	0
2022.06.06	21:40:00	1.06918	1.06932	1.06907	1.06910	367	0	0
2022.06.06	21:50:00	1.06909	1.06921	1.06882	1.06905	586	0	0
2022.06.06	22:00:00	1.06905	1.06911	1.06854	1.06884	557	0	0
2022.06.06	22:10:00	1.06884	1.06935	1.06871	1.06911	496	0	0
2022.06.06	22:20:00	1.06911	1.06942	1.06896	1.06932	410	0	0
2022.06.06	22:30:00	1.06932	1.06946	1.06929	1.06942	492	0	0
2022.06.06	22:40:00	1.06945	1.06952	1.06931	1.06943	342	0	0
2022.06.06	22:50:00	1.06943	1.06971	1.06940	1.06957	522	0	0
2022.06.06	23:00:00	1.06957	1.06957	1.06935	1.06935	209	0	0
2022.06.06	23:10:00	1.06935	1.06968	1.06935	1.06967	230	0	4
2022.06.06	23:20:00	1.06965	1.06967	1.06954	1.06957	180	0	6
2022.06.06	23:30:00	1.06957	1.06967	1.06928	1.06936	89	0	6
2022.06.06	23:40:00	1.06935	1.06942	1.06910	1.06922	197	0	8
2022.06.06	23:50:00	1.06922	1.06960	1.06915	1.06955	190	0	7
2022.06.07	00:00:00	1.06950	1.06964	1.06823	1.06899	248	0	13
2022.06.07	00:10:00	1.06900	1.06934	1.06900	1.06934	805	0	18
2022.06.07	00:20:00	1.06934	1.06936	1.06916	1.06930	267	0	23
2022.06.07	00:30:00	1.06929	1.06934	1.06921	1.06924	258	0	31
2022.06.07	00:40:00	1.06938	1.06938	1.06921	1.06931	71	0	19
2022.06.07	00:50:00	1.06931	1.06939	1.06921	1.06928	85	0	22
2022.06.07	01:00:00	1.06928	1.06942	1.06921	1.06933	130	0	14
2022.06.07	01:10:00	1.06933	1.06936	1.06909	1.06911	126	0	8
2022.06.07	01:20:00	1.06911	1.06914	1.06906	1.06912	110	0	11
2022.06.07	01:30:00	1.06911	1.06929	1.06911	1.06929	158	0	8
2022.06.07	01:40:00	1.06929	1.06940	1.06929	1.06933	218	0	8
2022.06.07	01:50:00	1.06932	1.06941	1.06920	1.06937	261	0	8
2022.06.07	02:00:00	1.06936	1.06953	1.06918	1.06924	174	0	1
2022.06.07	02:10:00	1.06924	1.06924	1.06908	1.06916	94	0	0
2022.06.07	02:20:00	1.06904	1.06904	1.06847	1.06870	252	0	0
2022.06.07	02:30:00	1.06869	1.06878	1.06852	1.06861	215	0	1
2022.06.07	02:40:00	1.06862	1.06900	1.06859	1.06897	236	0	1
2022.06.07	02:50:00	1.06898	1.06916	1.06892	1.06892	338	0	1
2022.06.07	03:00:00	1.06892	1.06920	1.06875	1.06911	719	0	0
2022.06.07	03:10:00	1.06910	1.06910	1.06881	1.06882	513	0	0
2022.06.07	03:20:00	1.06882	1.06886	1.06850	1.06861	484	0	1
2022.06.07	03:30:00	1.06861	1.06861	1.06798	1.06853	511	0	0
2022.06.07	03:40:00	1.06853	1.06874	1.06836	1.06866	433	0	0
2022.06.07	03:50:00	1.06866	1.06882	1.06828	1.06843	417	0	0
2022.06.07	04:00:00	1.06843	1.06848	1.06808	1.06827	487	0	0
2022.06.07	04:10:00	1.06827	1.06827	1.06764	1.06784	670	0	0
2022.06.07	04:20:00	1.06787	1.06789	1.06738	1.06751	669	0	0
2022.06.07	04:30:00	1.06751	1.06805	1.06732	1.06784	461	0	0
2022.06.07	04:40:00	1.06784	1.06811	1.06780	1.06792	363	0	1
2022.06.07	04:50:00	1.06792	1.06812	1.06785	1.06802	362	0	0
2022.06.07	05:00:00	1.06802	1.06812	1.06754	1.06758	498	0	0
2022.06.07	05:10:00	1.06762	1.06775	1.06751	1.06766	376	0	0
2022.06.07	05:20:00	1.06766	1.06778	1.06744	1.06769	348	0	0
2022.06.07	05:30:00	1.06769	1.06778	1.06744	1.06749	287	0	0
2022.06.07	05:40:00	1.06750	1.06753	1.06707	1.06713	428	0	0
2022.06.07	05:50:00	1.06710	1.06768	1.06710	1.06763	325	0	0
2022.06.07	06:00:00	1.06764	1.06788	1.06736	1.06783	200	0	0
2022.06.07	06:10:00	1.06783	1.06842	1.06777	1.06818	364	0	0
2022.06.07	06:20:00	1.06818	1.06830	1.06799	1.06814	278	0	0
2022.06.07	06:30:00	1.06811	1.06848	1.06810	1.06838	244	0	0
2022.06.07	06:40:00	1.06837	1.06844	1.06805	1.06812	198	0	0
2022.06.07	06:50:00	1.06812	1.06825	1.06812	1.06815	177	0	0
2022.06.07	07:00:00	1.06819	1.06827	1.06798	1.06813	236	0	0
2022.06.07	07:10:00	1.06813	1.06842	1.06802	1.06840	229	0	0
2022.06.07	07:20:00	1.06840	1.06900	1.06836	1.06899	361	0	0
2022.06.07	07:30:00	1.06897	1.07001	1.06824	1.06832	1318	0	0
2022.06.07	07:40:00	1.06831	1.06861	1.06776	1.06791	843	0	0
2022.06.07	07:50:00	1.06791	1.06870	1.06782	1.06826	625	0	0
2022.06.07	08:00:00	1.06826	1.06832	1.06723	1.06812	1023	0	0
2022.06.07	08:10:00	1.06809	1.06833	1.06775	1.06810	853	0	0
2022.06.07	08:20:00	1.06810	1.06818	1.06727	1.06744	913	0	0
2022.06.07	08:30:00	1.06744	1.06755	1.06714	1.06736	548	0	0
2022.06.07	08:40:00	1.06737	1.06777	1.06725	1.06762	742	0	0
2022.06.07	08:50:00	1.06762	1.06783	1.06733	1.06744	890	0	0
2022.06.07	09:00:00	1.06748	1.06786	1.06719	1.06737	970	0	0
2022.06.07	09:10:00	1.06734	1.06742	1.06654	1.06674	1247	0	0
2022.06.07	09:20:00	1.06673	1.06758	1.06667	1.06752	768	0	0
2022.06.07	09:30:00	1.06751	1.06847	1.06730	1.06841	805	0	0
2022.06.07	09:40:00	1.06837	1.06926	1.06817	1.06880	975	0	0
2022.06.07	09:50:00	1.06879	1.06902	1.06842	1.06856	1096	0	0
2022.06.07	10:00:00	1.06857	1.06942	1.06851	1.06915	1388	0	0
2022.06.07	10:10:00	1.06914	1.06941	1.06888	1.06914	993	0	0
2022.06.07	10:20:00	1.06914	1.06928	1.06885	1.06888	1082	0	0
2022.06.07	10:30:00	1.06889	1.06946	1.06882	1.06924	997	0	0
2022.06.07	10:40:00	1.06924	1.06942	1.06831	1.06833	764	0	0
2022.06.07	10:50:00	1.06833	1.06900	1.06822	1.06879	725	0	0
2022.06.07	11:00:00	1.06878	1.06994	1.06850	1.06983	988	0	0
2022.06.07	11:10:00	1.06984	1.07047	1.06946	1.06964	1149	0	0
2022.06.07	11:20:00	1.06960	1.06974	1.06926	1.06929	690	0	0
2022.06.07	11:30:00	1.06929	1.06975	1.06912	1.06935	692	0	0
2022.06.07	11:40:00	1.06940	1.06940	1.06860	1.06870	700	0	0
2022.06.07	11:50:00	1.06865	1.06865	1.06788	1.06796	712	0	0
2022.06.07	12:00:00	1.06797	1.06823	1.06763	1.06783	830	0	0
2022.06.07	12:10:00	1.06784	1.06867	1.06782	1.06866	632	0	0
2022.06.07	12:20:00	1.06866	1.06881	1.06829	1.06859	556	0	0
2022.06.07	12:30:00	1.06859	1.06920	1.06846	1.06879	520	0	0
2022.06.07	12:40:00	1.06878	1.06886	1.06825	1.06847	454	0	0
2022.06.07	12:50:00	1.06846	1.06846	1.06743	1.06779	505	0	0
2022.06.07	13:00:00	1.06779	1.06797	1.06721	1.06769	781	0	0
2022.06.07	13:10:00	1.06769	1.06825	1.06751	1.06785	495	0	0
2022.06.07	13:20:00	1.06786	1.06820	1.06762	1.06797	541	0	0
2022.06.07	13:30:00	1.06799	1.06826	1.06759	1.06800	625	0	0
2022.06.07	13:40:00	1.06800	1.06830	1.06779	1.06796	517	0	0
2022.06.07	13:50:00	1.06795	1.06812	1.06705	1.06734	745	0	0
2022.06.07	14:00:00	1.06734	1.06753	1.06703	1.06708	965	0	0
2022.06.07	14:10:00	1.06708	1.06716	1.06653	1.06702	816	0	0
2022.06.07	14:20:00	1.06702	1.06744	1.06682	1.06721	625	0	0
2022.06.07	14:30:00	1.06720	1.06731	1.06693	1.06726	668	0	0
2022.06.07	14:40:00	1.06725	1.06732	1.06662	1.06673	726	0	0
2022.06.07	14:50:00	1.06673	1.06689	1.06582	1.06622	981	0	0
2022.06.07	15:00:00	1.06621	1.06650	1.06601	1.06623	665	0	0
2022.06.07	15:10:00	1.06627	1.06644	1.06577	1.06597	617	0	0
2022.06.07	15:20:00	1.06598	1.06701	1.06593	1.06643	764	0	0
2022.06.07	15:30:00	1.06643	1.06727	1.06637	1.06700	947	0	0
2022.06.07	15:40:00	1.06700	1.06718	1.06611	1.06629	856	0	0
2022.06.07	15:50:00	1.06629	1.06655	1.06544	1.06560	962	0	0
2022.06.07	16:00:00	1.06559	1.06621	1.06536	1.06580	785	0	0
2022.06.07	16:10:00	1.06581	1.06594	1.06523	1.06542	780	0	0
2022.06.07	16:20:00	1.06542	1.06658	1.06530	1.06651	819	0	0
2022.06.07	16:30:00	1.06654	1.06750	1.06653	1.06727	1440	0	0
2022.06.07	16:40:00	1.06727	1.06962	1.06714	1.06959	1647	0	0
2022.06.07	16:50:00	1.06959	1.06975	1.06837	1.06882	1563	0	0
2022.06.07	17:00:00	1.06883	1.06902	1.06803	1.06807	1473	0	0
2022.06.07	17:10:00	1.06800	1.06811	1.06746	1.06801	1255	0	0
2022.06.07	17:20:00	1.06799	1.06911	1.06772	1.06910	1170	0	0
2022.06.07	17:30:00	1.06909	1.07019	1.06890	1.06976	1509	0	0
2022.06.07	17:40:00	1.06976	1.07088	1.06976	1.07071	1587	0	0
2022.06.07	17:50:00	1.07072	1.07098	1.07021	1.07049	1434	0	0
2022.06.07	18:00:00	1.07049	1.07076	1.06980	1.06997	946	0	0
2022.06.07	18:10:00	1.06998	1.07057	1.06961	1.06980	873	0	0
2022.06.07	18:20:00	1.06980	1.06992	1.06929	1.06948	860	0	0
2022.06.07	18:30:00	1.06949	1.06977	1.06907	1.06959	886	0	0
2022.06.07	18:40:00	1.06959	1.06976	1.06938	1.06950	714	0	0
2022.06.07	18:50:00	1.06950	1.07018	1.06949	1.06968	863	0	0
2022.06.07	19:00:00	1.06969	1.07015	1.06959	1.07010	650	0	0
2022.06.07	19:10:00	1.07010	1.07016	1.06958	1.06964	610	0	0
2022.06.07	19:20:00	1.06963	1.07036	1.06958	1.07028	514	0	0
2022.06.07	19:30:00	1.07028	1.07083	1.07006	1.07021	587	0	0
2022.06.07	19:40:00	1.07021	1.07035	1.06977	1.06990	540	0	0
2022.06.07	19:50:00	1.06991	1.07028	1.06983	1.07013	434	0	0
2022.06.07	20:00:00	1.07013	1.07015	1.06966	1.07000	504	0	0
2022.06.07	20:10:00	1.07000	1.07002	1.06949	1.06949	447	0	0
2022.06.07	20:20:00	1.06950	1.06984	1.06935	1.06950	402	0	0
2022.06.07	20:30:00	1.06950	1.06971	1.06950	1.06955	326	0	0
2022.06.07	20:40:00	1.06956	1.06985	1.06950	1.06974	429	0	0
2022.06.07	20:50:00	1.06974	1.06981	1.06943	1.06949	372	0	0
2022.06.07	21:00:00	1.06948	1.07009	1.06931	1.07008	384	0	0
2022.06.07	21:10:00	1.07008	1.07071	1.07005	1.07062	480	0	0
2022.06.07	21:20:00	1.07062	1.07080	1.07047	1.07080	370	0	0
2022.06.07	21:30:00	1.07080	1.07143	1.07073	1.07126	658	0	0
2022.06.07	21:40:00	1.07126	1.07126	1.07081	1.07089	497	0	0
2022.06.07	21:50:00	1.07089	1.07092	1.07055	1.07074	550	0	0
2022.06.07	22:00:00	1.07075	1.07095	1.07061	1.07093	392	0	0
2022.06.07	22:10:00	1.07093	1.07095	1.07064	1.07078	268	0	0
2022.06.07	22:20:00	1.07078	1.07084	1.07055	1.07068	374	0	0
2022.06.07	22:30:00	1.07066	1.07122	1.07058	1.07116	396	0	0
2022.06.07	22:40:00	1.07116	1.07118	1.07082	1.07085	279	0	0
2022.06.07	22:50:00	1.07084	1.07102	1.07073	1.07081	409	0	0
2022.06.07	23:00:00	1.07081	1.07083	1.07045	1.07054	147	0	0
2022.06.07	23:10:00	1.07054	1.07068	1.07049	1.07068	95	0	4
2022.06.07	23:20:00	1.07067	1.07081	1.07048	1.07048	139	0	6
2022.06.07	23:30:00	1.07048	1.07060	1.07047	1.07053	169	0	6
2022.06.07	23:40:00	1.07053	1.07063	1.07049	1.07054	95	0	8
2022.06.07	23:50:00	1.07055	1.07061	1.07038	1.07049	162	0	8
2022.06.08	00:00:00	1.07036	1.07049	1.06850	1.07020	58	0	15
2022.06.08	00:10:00	1.07019	1.07037	1.07019	1.07029	87	0	50
2022.06.08	00:20:00	1.07029	1.07053	1.07029	1.07038	58	0	33
2022.06.08	00:30:00	1.07038	1.07061	1.07037	1.07054	94	0	23
2022.06.08	00:40:00	1.07054	1.07061	1.07052	1.07054	20	0	19
2022.06.08	00:50:00	1.07055	1.07061	1.07031	1.07049	124	0	18
2022.06.08	01:00:00	1.07049	1.07073	1.07030	1.07066	141	0	8
2022.06.08	01:10:00	1.07066	1.07072	1.07063	1.07065	67	0	8
2022.06.08	01:20:00	1.07066	1.07068	1.07054	1.07058	121	0	8
2022.06.08	01:30:00	1.07058	1.07060	1.07030	1.07030	143	0	8
2022.06.08	01:40:00	1.07031	1.07041	1.07022	1.07031	152	0	8
2022.06.08	01:50:00	1.07031	1.07063	1.07026	1.07042	130	0	8
2022.06.08	02:00:00	1.07044	1.07066	1.07041	1.07056	99	0	1
2022.06.08	02:10:00	1.07055	1.07069	1.07045	1.07051	177	0	1
2022.06.08	02:20:00	1.07050	1.07053	1.07006	1.07007	153	0	1
2022.06.08	02:30:00	1.07007	1.07024	1.06997	1.06998	217	0	1
2022.06.08	02:40:00	1.06998	1.07016	1.06991	1.06994	393	0	1
2022.06.08	02:50:00	1.06994	1.06995	1.06966	1.06978	449	0	0
2022.06.08	03:00:00	1.06977	1.07014	1.06960	1.06964	495	0	0
2022.06.08	03:10:00	1.06965	1.06993	1.06962	1.06991	290	0	0
2022.06.08	03:20:00	1.06992	1.06993	1.06956	1.06966	248	0	0
2022.06.08	03:30:00	1.06966	1.06979	1.06959	1.06965	277	0	0
2022.06.08	03:40:00	1.06965	1.06986	1.06946	1.06946	332	0	0
2022.06.08	03:50:00	1.06946	1.06978	1.06915	1.06932	605	0	0
2022.06.08	04:00:00	1.06932	1.06935	1.06850	1.06865	628	0	0
2022.06.08	04:10:00	1.06868	1.06938	1.06846	1.06921	612	0	0
2022.06.08	04:20:00	1.06924	1.06924	1.06851	1.06902	525	0	0
2022.06.08	04:30:00	1.06901	1.06935	1.06897	1.06904	697	0	1
2022.06.08	04:40:00	1.06904	1.06912	1.06849	1.06875	443	0	1
2022.06.08	04:50:00	1.06875	1.06887	1.06847	1.06868	561	0	0
2022.06.08	05:00:00	1.06868	1.06900	1.06860	1.06895	383	0	1
2022.06.08	05:10:00	1.06894	1.06925	1.06890	1.06905	445	0	0
2022.06.08	05:20:00	1.06905	1.06913	1.06887	1.06906	390	0	0
2022.06.08	05:30:00	1.06906	1.06958	1.06894	1.06953	212	0	0
2022.06.08	05:40:00	1.06953	1.06955	1.06915	1.06921	255	0	1
2022.06.08	05:50:00	1.06926	1.06933	1.06895	1.06906	363	0	0
2022.06.08	06:00:00	1.06906	1.06919	1.06835	1.06847	313	0	0
2022.06.08	06:10:00	1.06847	1.06851	1.06817	1.06823	571	0	0
2022.06.08	06:20:00	1.06823	1.06844	1.06815	1.06825	436	0	0
2022.06.08	06:30:00	1.06825	1.06857	1.06823	1.06844	466	0	1
2022.06.08	06:40:00	1.06841	1.06841	1.06811	1.06831	302	0	1
2022.06.08	06:50:00	1.06829	1.06839	1.06822	1.06838	233	0	1
2022.06.08	07:00:00	1.06839	1.06847	1.06794	1.06803	354	0	0
2022.06.08	07:10:00	1.06803	1.06837	1.06788	1.06832	244	0	0
2022.06.08	07:20:00	1.06833	1.06844	1.06824	1.06835	234	0	0
2022.06.08	07:30:00	1.06835	1.06837	1.06802	1.06809	292	0	0
2022.06.08	07:40:00	1.06811	1.06826	1.06809	1.06825	130	0	0
2022.06.08	07:50:00	1.06824	1.06831	1.06781	1.06784	248	0	0
2022.06.08	08:00:00	1.06782	1.06860	1.06773	1.06860	344	0	0
2022.06.08	08:10:00	1.06861	1.06878	1.06849	1.06857	224	0	0
2022.06.08	08:20:00	1.06856	1.06866	1.06836	1.06854	202	0	0
2022.06.08	08:30:00	1.06854	1.06905	1.06851	1.06905	336	0	0
2022.06.08	08:40:00	1.06904	1.06912	1.06878	1.06885	208	0	0
2022.06.08	08:50:00	1.06887	1.06901	1.06849	1.06880	271	0	0
2022.06.08	09:00:00	1.06878	1.06929	1.06855	1.06910	801	0	0
2022.06.08	09:10:00	1.06909	1.06941	1.06886	1.06930	645	0	0
2022.06.08	09:20:00	1.06930	1.06941	1.06882	1.06893	746	0	0
2022.06.08	09:30:00	1.06894	1.06950	1.06892	1.06914	652	0	0
2022.06.08	09:40:00	1.06914	1.06931	1.06883	1.06888	595	0	0
2022.06.08	09:50:00	1.06888	1.06912	1.06867	1.06879	791	0	0
2022.06.08	10:00:00	1.06878	1.06931	1.06825	1.06882	1207	0	0
2022.06.08	10:10:00	1.06881	1.06951	1.06881	1.06919	1002	0	0
2022.06.08	10:20:00	1.06919	1.06929	1.06817	1.06852	926	0	0
2022.06.08	10:30:00	1.06852	1.06891	1.06829	1.06844	854	0	0
2022.06.08	10:40:00	1.06844	1.06866	1.06823	1.06856	753	0	0
2022.06.08	10:50:00	1.06856	1.06946	1.06836	1.06889	890	0	0
2022.06.08	11:00:00	1.06890	1.06905	1.06840	1.06882	865	0	0
2022.06.08	11:10:00	1.06886	1.06940	1.06876	1.06921	839	0	0
2022.06.08	11:20:00	1.06921	1.06950	1.06890	1.06924	724	0	0
2022.06.08	11:30:00	1.06924	1.06924	1.06844	1.06857	847	0	0
2022.06.08	11:40:00	1.06857	1.06857	1.06761	1.06811	867	0	0
2022.06.08	11:50:00	1.06811	1.06822	1.06775	1.06792	665	0	0
2022.06.08	12:00:00	1.06791	1.06829	1.06715	1.06753	913	0	0
2022.06.08	12:10:00	1.06753	1.06836	1.06745	1.06835	718	0	0
2022.06.08	12:20:00	1.06835	1.06949	1.06834	1.06948	839	0	0
2022.06.08	12:30:00	1.06947	1.07021	1.06947	1.07015	727	0	0
2022.06.08	12:40:00	1.07015	1.07088	1.07013	1.07053	783	0	0
2022.06.08	12:50:00	1.07053	1.07070	1.07029	1.07040	513	0	0
2022.06.08	13:00:00	1.07039	1.07199	1.07033	1.07151	834	0	0
2022.06.08	13:10:00	1.07150	1.07230	1.07147	1.07182	861	0	0
2022.06.08	13:20:00	1.07181	1.07212	1.07081	1.07101	679	0	0
2022.06.08	13:30:00	1.07103	1.07174	1.07054	1.07165	744	0	0
2022.06.08	13:40:00	1.07165	1.07284	1.07164	1.07271	951	0	0
2022.06.08	13:50:00	1.07271	1.07285	1.07182	1.07194	709	0	0
2022.06.08	14:00:00	1.07194	1.07287	1.07148	1.07283	867	0	0
2022.06.08	14:10:00	1.07284	1.07396	1.07257	1.07389	892	0	0
2022.06.08	14:20:00	1.07388	1.07388	1.07297	1.07324	778	0	0
2022.06.08	14:30:00	1.07325	1.07395	1.07325	1.07335	806	0	0
2022.06.08	14:40:00	1.07333	1.07373	1.07323	1.07345	644	0	0
2022.06.08	14:50:00	1.07342	1.07399	1.07327	1.07358	774	0	0
2022.06.08	15:00:00	1.07356	1.07409	1.07334	1.07382	773	0	0
2022.06.08	15:10:00	1.07381	1.07401	1.07332	1.07357	625	0	0
2022.06.08	15:20:00	1.07357	1.07380	1.07214	1.07217	1223	0	0
2022.06.08	15:30:00	1.07218	1.07294	1.07190	1.07281	994	0	0
2022.06.08	15:40:00	1.07281	1.07336	1.07240	1.07310	752	0	0
2022.06.08	15:50:00	1.07314	1.07339	1.07259	1.07316	791	0	0
2022.06.08	16:00:00	1.07317	1.07365	1.07247	1.07354	969	0	0
2022.06.08	16:10:00	1.07355	1.07397	1.07330	1.07362	901	0	0
2022.06.08	16:20:00	1.07361	1.07392	1.07354	1.07372	758	0	0
2022.06.08	16:30:00	1.07371	1.07470	1.07298	1.07461	1523	0	0
2022.06.08	16:40:00	1.07461	1.07472	1.07411	1.07468	1441	0	0
2022.06.08	16:50:00	1.07469	1.07485	1.07409	1.07410	1193	0	0
2022.06.08	17:00:00	1.07411	1.07457	1.07364	1.07419	1026	0	0
2022.06.08	17:10:00	1.07419	1.07453	1.07373	1.07420	1284	0	0
2022.06.08	17:20:00	1.07420	1.07437	1.07371	1.07382	1008	0	0
2022.06.08	17:30:00	1.07376	1.07424	1.07348	1.07374	1195	0	0
2022.06.08	17:40:00	1.07375	1.07414	1.07339	1.07384	1279	0	0
2022.06.08	17:50:00	1.07386	1.07407	1.07288	1.07316	1586	0	0
2022.06.08	18:00:00	1.07320	1.07386	1.07282	1.07386	1168	0	0
2022.06.08	18:10:00	1.07386	1.07422	1.07357	1.07407	916	0	0
2022.06.08	18:20:00	1.07407	1.07413	1.07367	1.07380	662	0	0
2022.06.08	18:30:00	1.07380	1.07399	1.07357	1.07387	650	0	0
2022.06.08	18:40:00	1.07387	1.07402	1.07341	1.07383	662	0	0
2022.06.08	18:50:00	1.07383	1.07419	1.07378	1.07418	606	0	0
2022.06.08	19:00:00	1.07417	1.07436	1.07345	1.07409	774	0	0
2022.06.08	19:10:00	1.07411	1.07415	1.07379	1.07386	613	0	0
2022.06.08	19:20:00	1.07387	1.07395	1.07362	1.07390	523	0	0
2022.06.08	19:30:00	1.07390	1.07398	1.07361	1.07369	527	0	0
2022.06.08	19:40:00	1.07368	1.07378	1.07276	1.07284	715	0	0
2022.06.08	19:50:00	1.07284	1.07317	1.07253	1.07287	722	0	0
2022.06.08	20:00:00	1.07287	1.07287	1.07249	1.07249	679	0	0
2022.06.08	20:10:00	1.07250	1.07260	1.07204	1.07260	665	0	0
2022.06.08	20:20:00	1.07260	1.07280	1.07238	1.07258	467	0	0
2022.06.08	20:30:00	1.07258	1.07258	1.07167	1.07175	668	0	0
2022.06.08	20:40:00	1.07174	1.07199	1.07172	1.07187	462	0	0
2022.06.08	20:50:00	1.07189	1.07197	1.07171	1.07195	417	0	0
2022.06.08	21:00:00	1.07195	1.07201	1.07163	1.07168	465	0	0
2022.06.08	21:10:00	1.07167	1.07206	1.07161	1.07171	382	0	0
2022.06.08	21:20:00	1.07172	1.07181	1.07141	1.07164	428	0	0
2022.06.08	21:30:00	1.07164	1.07169	1.07127	1.07131	334	0	0
2022.06.08	21:40:00	1.07131	1.07162	1.07131	1.07162	344	0	0
2022.06.08	21:50:00	1.07162	1.07184	1.07152	1.07160	426	0	0
2022.06.08	22:00:00	1.07161	1.07170	1.07152	1.07154	344	0	0
2022.06.08	22:10:00	1.07154	1.07179	1.07151	1.07160	297	0	0
2022.06.08	22:20:00	1.07160	1.07194	1.07152	1.07193	353	0	0
2022.06.08	22:30:00	1.07194	1.07197	1.07163	1.07164	332	0	0
2022.06.08	22:40:00	1.07166	1.07175	1.07138	1.07140	338	0	0
2022.06.08	22:50:00	1.07143	1.07158	1.07132	1.07138	507	0	0
2022.06.08	23:00:00	1.07141	1.07160	1.07135	1.07140	195	0	0
2022.06.08	23:10:00	1.07140	1.07147	1.07126	1.07132	156	0	5
2022.06.08	23:20:00	1.07132	1.07153	1.07131	1.07132	162	0	4
2022.06.08	23:30:00	1.07132	1.07158	1.07124	1.07156	241	0	6
2022.06.08	23:40:00	1.07155	1.07160	1.07131	1.07146	165	0	8
2022.06.08	23:50:00	1.07147	1.07168	1.07139	1.07157	184	0	7
2022.06.09	00:00:00	1.07154	1.07174	1.07147	1.07153	86	0	13
2022.06.09	00:10:00	1.07153	1.07164	1.07149	1.07158	56	0	25
2022.06.09	00:20:00	1.07158	1.07161	1.07136	1.07142	666	0	27
2022.06.09	00:30:00	1.07142	1.07155	1.07137	1.07142	351	0	29
2022.06.09	00:40:00	1.07142	1.07155	1.07137	1.07143	46	0	28
2022.06.09	00:50:00	1.07143	1.07157	1.07140	1.07154	39	0	30
2022.06.09	01:00:00	1.07154	1.07171	1.07148	1.07168	259	0	8
2022.06.09	01:10:00	1.07164	1.07197	1.07152	1.07175	954	0	8
2022.06.09	01:20:00	1.07175	1.07202	1.07171	1.07176	548	0	8
2022.06.09	01:30:00	1.07176	1.07191	1.07171	1.07185	241	0	8
2022.06.09	01:40:00	1.07184	1.07187	1.07175	1.07176	105	0	8
2022.06.09	01:50:00	1.07176	1.07189	1.07174	1.07185	79	0	8
2022.06.09	02:00:00	1.07185	1.07196	1.07174	1.07191	127	0	1
2022.06.09	02:10:00	1.07182	1.07193	1.07170	1.07179	204	0	1
2022.06.09	02:20:00	1.07179	1.07195	1.07176	1.07185	76	0	1
2022.06.09	02:30:00	1.07179	1.07206	1.07179	1.07190	159	0	1
2022.06.09	02:40:00	1.07190	1.07192	1.07155	1.07162	111	0	0
2022.06.09	02:50:00	1.07163	1.07179	1.07158	1.07169	149	0	0
2022.06.09	03:00:00	1.07176	1.07178	1.07117	1.07167	529	0	0
2022.06.09	03:10:00	1.07167	1.07182	1.07130	1.07150	288	0	0
2022.06.09	03:20:00	1.07148	1.07167	1.07135	1.07149	300	0	0
